Energy (keV),Best Fit Normalized Absorption,Residuals
7.0743487046,-6.6641141604529e-05,0.000612016487672321
7.07456762866667,-6.05966803377441e-05,0.000623371639856174
7.07478655273333,-3.79695302777512e-05,0.000632535732754023
7.0750054768,-1.618355138917e-05,0.000635663165665571
7.07522440086667,-1.11782390072819e-05,0.000628121936529065
7.07544332493333,-2.45652511454745e-05,0.000610115283396637
7.075662249,-3.49089677600053e-05,0.00057986792476635
7.07588117306667,-1.55330182639798e-05,0.000531444002287951
7.07610009713333,6.45492455484317e-05,0.00045459737999281
7.0763190212,0.00013121994576165,0.000438751731173731
7.07653794526667,0.000230537087739101,0.000423218007073824
7.07675686933333,0.000339517418237501,0.000406095736619313
7.0769757934,0.00043506175107387,0.000385591329300575
7.07719471746667,0.000494102406442289,0.000360107055368338
7.07741364153333,0.000503438840165245,0.000332743160987635
7.0776325656,0.000473705945280579,0.000305887781535104
7.07785148966667,0.000419066144478524,0.000280456009984706
7.07807041373333,0.000353681860449311,0.000257362939309377
7.0782893378,0.000291322381755699,0.000237063378091818
7.07850826186667,0.000239925676470784,0.000218531530741809
7.07872718593333,0.000202966758527209,0.000201488293618027
7.07894611,0.000183807331418322,0.000185738581792521
7.07916503406667,0.000185809016312273,0.000171072372479025
7.07938395813333,0.000209818277693526,0.000155911664057488
7.0796028822,0.000247569329175648,0.000138755608774541
7.07982180626667,0.000288733445792018,0.000118884092526178
7.08004073033333,0.00032298190257602,9.5577001208111e-05
7.0802596544,0.000340341874097742,6.8682405893155e-05
7.08047857846667,0.000340624332789042,4.12804735958801e-05
7.08069750253333,0.000334403994927931,1.53079838924416e-05
7.0809164266,0.00033280802551214,-7.62526804137152e-06
7.08113535066667,0.000346963589539399,-2.59098716757223e-05
7.08135427473333,0.000385535992121909,-4.00564501381801e-05
7.0815731988,0.000443620333767694,-5.29857549283151e-05
7.08179212286667,0.000511661226314553,-6.64498148334487e-05
7.08201104693333,0.000580099152165684,-8.21965292055953e-05
7.082229971,0.000639461687568044,-0.000101727805617788
7.08244889506667,0.000685863668001915,-0.00012353996383971
7.08266781913333,0.000724294776642934,-0.000145859330733842
7.0828867432,0.000760533768603707,-0.000167257686595602
7.08310566726667,0.000800359398996839,-0.000186306811720244
7.08332459133333,0.000848396875770616,-0.000202776102084
7.0835435154,0.000899382565771801,-0.000219013927065492
7.08376243946667,0.000943024560170327,-0.000236457334029158
7.08398136353333,0.000968991250147709,-0.000256506251291003
7.0842002876,0.000966978137273701,-0.000280407738813136
7.08441921166667,0.000933658691676945,-0.000305855881699298
7.08463813573333,0.000881927850561217,-0.000330595409930688
7.0848570598,0.000826980277131877,-0.000353297371994435
7.08507598386667,0.000784010634594279,-0.000372632816377649
7.08529490793333,0.000767656550726586,-0.000387953627708648
7.085513832,0.00078472005257775,-0.000400953734631817
7.08573275606667,0.000836216889155286,-0.000412538698420279
7.08595168013333,0.000923027485609958,-0.000423513346636788
7.0861706042,0.00104603178980777,-0.000434718073866168
7.08638952826667,0.00120055339670651,-0.000449322324149139
7.08660845233333,0.00136255816874564,-0.000468852550792017
7.0868273764,0.00150379900966631,-0.000493038092333895
7.08704630046667,0.00159602882320972,-0.000521608287315707
7.08726522453333,0.00161217128259533,-0.000552814283964739
7.0874841486,0.00155529445881855,-0.000579485274158672
7.08770307266667,0.00146051417994159,-0.000601061990282616
7.08792199673333,0.00136449816278509,-0.000617985763529061
7.0881409208,0.00130391412416969,-0.000630700117076696
7.08835984486667,0.00130698482727256,-0.000644337095030477
7.08857876893333,0.00135720849157225,-0.000663441978649676
7.088797693,0.00142333330553286,-0.000687072041749141
7.08901661706667,0.00147409832526581,-0.000714275425790598
7.08923554113333,0.00147867254126312,-0.000743257495857767
7.0894544652,0.0014312197141597,-0.000766318012175182
7.08967338926667,0.00136419164730929,-0.000782211932532927
7.08989231333333,0.00131328125961027,-0.000791476073798955
7.0901112374,0.00131418146996102,-0.000794647252842194
7.09033016146667,0.00139716638366174,-0.000796110887736721
7.09054908553333,0.00154809386564593,-0.000803152399140118
7.0907680096,0.00173106669414881,-0.000816363800482857
7.09098693366667,0.00191003858904979,-0.000836194403757988
7.09120585773333,0.00204903183105436,-0.000862781256940154
7.0914247818,0.00212688399584375,-0.000890649957269877
7.09164370586667,0.00215562631322346,-0.000917177963387309
7.09186262993333,0.00215180291842524,-0.000941793961780972
7.092081554,0.00213195794668084,-0.000963926638939264
7.09230047806667,0.00211243315305623,-0.000983222049547705
7.09251940213333,0.00210686319295596,-0.000999932281091464
7.0927383262,0.0021269517045376,-0.00101395010976886
7.09295725026667,0.00218436073684779,-0.00102513619730633
7.09317617433333,0.00229075081405005,-0.00103341880113327
7.0933950984,0.00244908143736822,-0.00104296859357921
7.09361402246667,0.00263315825241357,-0.00105688311277075
7.09383294653333,0.00281068781400439,-0.0010758396652076
7.0940518706,0.00294937667695895,-0.00110051555738753
7.09427079466667,0.00301833084588462,-0.00112979538792607
7.09448971873333,0.00302039085019778,-0.00115541057211684
7.0947086428,0.00299301435551668,-0.00117541768555401
7.09492756686667,0.00297523503643946,-0.00118888388364229
7.09514649093333,0.00300608656756431,-0.00119488284511344
7.095365415,0.00311147630951225,-0.00120197705585502
7.09558433906667,0.00325060217021893,-0.00122526487568044
7.09580326313333,0.00336152232182895,-0.00127350464074861
7.0960221872,0.00335839833897554,-0.00132876550025434
7.09624111126667,0.00310317522018665,-0.00125635154900202
7.09646003533333,0.00336993902607319,-0.00132237196736583
7.0966789594,0.00453130272686917,-0.00177324216011463
7.09689788346667,0.00477689374606506,-0.00158023368964312
7.09711680753333,0.00418550548247122,-0.00136033235342665
7.0973357316,0.00395685426590468,-0.00129843666559007
7.09755465566667,0.00467056923587804,-0.00133629988931742
7.09777357973333,0.0046104336173382,-0.00145791628504466
7.0979925038,0.00439202946172262,-0.00136305176993391
7.09821142786667,0.00479247968098341,-0.0014160249420446
7.09843035193333,0.00484786472767649,-0.00147485128232991
7.098649276,0.00453855485984074,-0.00152065457713729
7.09886820006667,0.00433396748548865,-0.00150074950958873
7.09908712413333,0.00457622580766104,-0.00145436291645916
7.0993060482,0.0049955493479962,-0.00147156402392633
7.09952497226667,0.00494564792891193,-0.00159536687444512
7.09974389633333,0.00515317042460179,-0.00140620792849351
7.0999628204,0.00640837272189784,-0.00140835379217931
7.10018174446667,0.00630699752237978,-0.00168665149541113
7.10040066853333,0.00620575478000487,-0.00151246155235217
7.1006195926,0.00657895854380057,-0.00170507113018752
7.10083851666667,0.00556432738013472,-0.0017205915996531
7.10105744073333,0.0067124054789442,-0.00131476384107534
7.1012763648,0.00791728150757454,-0.00177201227619306
7.10149528886667,0.00657640918517381,-0.00184406230104106
7.10171421293333,0.00650221302073127,-0.00161792817391772
7.101933137,0.00701603164690472,-0.0016556553466821
7.10215206106667,0.00712320225502418,-0.00172231741547548
7.10237098513333,0.00725218263492256,-0.00170218696974481
7.1025899092,0.00805338902865324,-0.00161042434070598
7.10280883326667,0.00855730182712195,-0.00177174061141455
7.10302775733333,0.00860767818933968,-0.00175515052894885
7.1032466814,0.00918029014429871,-0.00173063543532773
7.10346560546667,0.00913116669853596,-0.00187523272943832
7.10368452953333,0.0092560268004993,-0.00172156470334236
7.1039034536,0.010295206424858,-0.00170038592875834
7.10412237766667,0.0109699631818465,-0.00179657219916497
7.10434130173333,0.0116606387643603,-0.00173482669154106
7.1045602258,0.0123367461858201,-0.00179735437100268
7.10477914986667,0.0123627315091816,-0.00198757723384781
7.10499807393333,0.0117826483879453,-0.00193983982626137
7.105216998,0.0126106231966676,-0.00164163878564395
7.10543592206667,0.0142608050198083,-0.00188363917623472
7.10565484613333,0.0141307383781218,-0.00200343940828889
7.1058737702,0.0141690099313083,-0.00187182031655297
7.10609269426667,0.0152123244862403,-0.00178360901700457
7.10631161833333,0.0164784346266806,-0.00187387011235145
7.1065305424,0.0170111814099098,-0.0019158953150744
7.10674946646667,0.0180771928919535,-0.0018144950968958
7.10696839053333,0.0193580061459669,-0.00192948961168371
7.1071873146,0.0201934923039946,-0.00185557969733026
7.10740623866667,0.0219049600603121,-0.0017810628585609
7.10762516273333,0.0234157933509652,-0.00190335612681051
7.1078440868,0.0245024185037168,-0.00184723632420739
7.10806301086667,0.0264038279697135,-0.00168577606460775
7.10828193493333,0.0294558901055377,-0.00144715752577567
7.108500859,0.0332178767713207,-0.0017987409687055
7.10871978306667,0.0369298559934523,-0.00219175313073965
7.10893870713333,0.0402763551620737,-0.0016018089011093
7.1091576312,0.0446675255624883,-0.00107973685775947
7.10937655526667,0.0521892876371393,-0.000546396061948805
7.10959547933333,0.0629575455801413,-0.000309220236671001
7.1098144034,0.0745476086351228,7.51380159414033e-05
7.11003332746667,0.0904014906322776,0.0010212766080174
7.11025225153333,0.11008643946995,0.00127901941965694
7.1104711756,0.130342134214042,0.00164845670367134
7.11069009966667,0.153041200164145,0.00210762402056877
7.11090902373333,0.176509535441049,0.00211596687207344
7.1111279478,0.198996844531333,0.00212743394756432
7.11134687186667,0.220111228436567,0.00180715966557704
7.11156579593333,0.237097402393105,0.00124309630047437
7.11178472,0.25077572784246,0.00106269504905682
7.11200364406667,0.263371825050956,0.000998105171982677
7.11222256813333,0.275235743319533,0.000965070531508072
7.1124414922,0.285894928533596,0.000857050614306132
7.11266041626667,0.295937554165585,0.000919064803514058
7.11287934033333,0.306263333618138,0.000959138483971944
7.1130982644,0.3162761850317,0.000886836714970807
7.11331718846667,0.325308558806495,0.000761143188530322
7.11353611253333,0.333673750401292,0.000802279158288399
7.1137550366,0.341932209602296,0.000711072066009455
7.11397396066667,0.34863531156549,0.000458753298542169
7.11419288473333,0.353814859705664,0.000315138567764384
7.1144118088,0.358082276651701,0.000175169866027225
7.11463073286667,0.361462308417221,6.25967298342189e-05
7.11484965693333,0.36413751353588,-3.19636619112718e-05
7.115068581,0.366357257771244,-8.55615497276085e-05
7.11528750506667,0.368467783104203,-6.35229998755538e-05
7.11550642913333,0.370965695080471,3.06804813687833e-06
7.1157253532,0.374236695892306,0.000114643641186629
7.11594427726667,0.378164886784226,0.000167004590741371
7.11616320133333,0.382983414477182,0.000455647623015976
7.1163821254,0.390688563647637,0.000942886891460659
7.11660104946667,0.400889006154443,0.00122696260850502
7.11681997353333,0.412135160424232,0.00133738974824332
7.1170388976,0.423792071316576,0.00148704882581685
7.11725782166667,0.436889308490182,0.00183064306098785
7.11747674573333,0.452197728599301,0.00221404124442032
7.1176956698,0.468907972157972,0.00224949137513047
7.11791459386667,0.484971032120693,0.00229901535135718
7.11813351793333,0.502075659555253,0.00266995633530009
7.118352442,0.520213568219786,0.00270104146734029
7.11857136606667,0.537135147825172,0.00245948741548396
7.11879029013333,0.552105255931952,0.00244126594184435
7.1190092142,0.568943149268383,0.00312412073947033
7.11922813826667,0.5893507756174,0.00349075384225284
7.11944706233333,0.610221051160918,0.00336900946855034
7.1196659864,0.628622857027562,0.00301666322394467
7.11988491046667,0.645475261492558,0.00306647351110001
7.12010383453333,0.662550275710189,0.00314980762789174
7.1203227586,0.679610675809366,0.00328582433550728
7.12054168266667,0.697135705670587,0.00336526780038926
7.12076060673333,0.71309414905303,0.00282968967855779
7.1209795308,0.725815847270773,0.0026609262863897
7.12119845486667,0.738505322402694,0.00284938433475301
7.12141737893333,0.750753846695359,0.00228427017559707
7.121636303,0.76228867917172,0.00214743025555519
7.12185522706667,0.773573726204611,0.00244268385636481
7.12207415113333,0.782195352566978,0.00174790496633115
7.1222930752,0.791752335986292,0.00223225320044651
7.12251199926667,0.803793910834045,0.00266221292727864
7.12273092333333,0.813264449140816,0.00230367850970681
7.1229498474,0.820668719418835,0.0021055227734299
7.12316877146667,0.828068830281067,0.00224489764875535
7.12338769553333,0.836358822038522,0.0022946678358291
7.1236066196,0.844388180779735,0.00217137658609801
7.12382554366667,0.851792840155677,0.00197320040638904
7.12404446773333,0.857360856565492,0.00155278517871127
7.1242633918,0.861822157428617,0.0021470617865319
7.12448231586667,0.872099520769033,0.00282577613479973
7.12470123993333,0.880330669982744,0.00167111810114851
7.124920164,0.88406138815612,0.00191751479747515
7.12513908806667,0.892696722599143,0.00165918648821484
7.12535801213333,0.898274332018391,0.00120075757880989
7.1255769362,0.903881742466967,0.00243728104468033
7.12579586026667,0.913697111720626,0.00214495937574555
7.12601478433333,0.919479332623044,0.00185775972845059
7.1262337084,0.927972030899021,0.00271847772279243
7.12645263246667,0.938581201515487,0.00222788713569222
7.12667155653333,0.945429676943138,0.00238171341246007
7.1268904806,0.954882535988094,0.00284824484352952
7.12710940466667,0.964699882708334,0.00253886363736
7.12732832873333,0.973773303466542,0.00292221846629404
7.1275472528,0.985477361995356,0.0030847422007505
7.12776617686667,0.996287635930251,0.00278570202291717
7.12798510093333,1.00567373006612,0.00287857576732087
7.128204025,1.01631982161011,0.00345555711178669
7.12842294906667,1.0295686391359,0.00324517160271931
7.12864187313333,1.03782114967647,0.00223569603038887
7.1288607972,1.04493277668103,0.00324055241653287
7.12907972126667,1.05702830582105,0.00318821805725911
7.12929864533333,1.06379272144438,0.00229672601630027
7.1295175694,1.06913055305927,0.00259989443033493
7.12973649346667,1.07467188595456,0.00223513326435976
7.12995541753333,1.07576559571217,0.00194327127866134
7.1301743416,1.07624360207605,0.00136087371767513
7.13039326566667,1.07672437950827,0.00117678835061596
7.13061218973333,1.07469995369198,0.00123729720103927
7.1308311138,1.06869177078705,0.00100006821181076
7.13105003786667,1.06368100825686,0.00126978925693133
7.13126896193333,1.05826899463649,0.000708963634106219
7.131487886,1.04993329181923,0.000661999029404781
7.13170681006667,1.04350725609097,0.000766770701216446
7.13192573413333,1.03539990899769,0.000256339957811935
7.1321446582,1.02530468472647,0.000440520141953282
7.13236358226667,1.01698066057034,0.000427292809008106
7.13258250633333,1.0084679516945,0.000180179977911754
7.1328014304,0.999636828234449,0.000235364361243939
7.13302035446667,0.990796011970691,0.000231293763877871
7.13323927853333,0.982164131340987,0.0004790355167541
7.1334582026,0.977217610591691,0.000931016024972253
7.13367712666667,0.971581617266997,0.000128001397845301
7.13389605073333,0.962423879059039,0.000214888704158422
7.1341149748,0.956968848513186,0.000579469044603043
7.13433389886667,0.951438629255209,0.000270840537300532
7.13455282293333,0.947120866793774,0.00106872439877947
7.134771747,0.94742060104617,0.00100045305551222
7.13499067106667,0.94416127496977,0.000387336657535986
7.13520959513333,0.940436586464548,0.000905851663764778
7.1354285192,0.939814280534647,0.00115033482257509
7.13564744326667,0.939165082578039,0.000612957752252674
7.13586636733333,0.934640871308524,0.000280879323500627
7.1360852914,0.933891707152047,0.00175204609056823
7.13630421546667,0.938898429871499,0.00126838503671045
7.13652313953333,0.937330739154412,0.000760877551886585
7.1367420636,0.939156998941649,0.0019023866220611
7.13696098766667,0.944643807811422,0.00147011966952348
7.13717991173333,0.945717877017304,0.000903667328962854
7.1373988358,0.944964540200568,0.00114125345001714
7.13761775986667,0.948873381929918,0.00204080279125529
7.13783668393333,0.954829063746442,0.00134628481081156
7.138055608,0.955455520333435,0.00128066998046483
7.13827453206667,0.958997770643838,0.00183452789656691
7.13849345613333,0.96272751360509,0.0011900069934544
7.1387123802,0.963711843330555,0.00139174349736404
7.13893130426667,0.967356346569259,0.00178989929381301
7.13915022833333,0.971572342781328,0.00179902811163279
7.1393691524,0.974285078947444,0.00118666474588069
7.13958807646667,0.975444487171239,0.000495316908743271
7.13980700053333,0.976215945656856,0.001228567236779
7.1400259246,0.979054186998303,0.00189135868194679
7.14024484866667,0.982403756804153,0.00135252286453602
7.14046377273333,0.982797973200607,0.0010643625649791
7.1406826968,0.982565313727404,0.00111142721191948
7.14090162086667,0.982580095170725,0.00109536851077263
7.14112054493333,0.982533457838945,0.00103011612233483
7.141339469,0.982146384455086,0.000956781181714716
7.14155839306667,0.981410565570476,0.000911253532354772
7.14177731713333,0.980436972697707,0.000886932047089117
7.1419962412,0.979337097412132,0.000876703240579868
7.14221516526667,0.978222248276409,0.000873003110256287
7.14243408933333,0.977178900098392,0.000865887742767968
7.1426530134,0.976243778182143,0.00085823839172694
7.14287193746667,0.97544767412029,0.000856237489431866
7.14309086153333,0.974821379505461,0.000866067468178411
7.1433097856,0.974395819389528,0.000893041217914781
7.14352870966667,0.974203446455033,0.000935769773489747
7.14374763373333,0.974277687752637,0.000989670804320553
7.1439665578,0.974651986076609,0.00105013774400387
7.14418548186667,0.975359774061059,0.00111244694907087
7.14440440593333,0.97642209688789,0.00116853996071009
7.14462333,0.977823529584447,0.00121611625441087
7.14484225406667,0.979541968937914,0.00125600004554982
7.14506117813333,0.981555311735474,0.00128901554948668
7.1452801022,0.983841729510376,0.00131632235609747
7.14549902626667,0.986384775655286,0.0013404559178205
7.14571795033333,0.98917291108391,0.00136325004458138
7.1459368744,0.992194776335104,0.00138642241650611
7.14615579846667,0.995439011947727,0.00141168474448172
7.14637472253333,0.9988909728275,0.00143825887191062
7.1465936466,1.00252154709528,0.00146327787967149
7.14681257066667,1.0062976424209,0.00148490749547459
7.14703149473333,1.01018616635571,0.00150131356557481
7.1472504188,1.01415332206207,0.00150967107690447
7.14746934286667,1.01813796588548,0.0015025940786022
7.14768826693333,1.02204345067795,0.00147979230204287
7.147907191,1.02577075864337,0.00144235383048086
7.14812611506667,1.02922087198563,0.0013913667472305
7.14834503913333,1.03230986563036,0.00133688153069134
7.1485639632,1.0350544362116,0.00129151048652543
7.14878288726667,1.03751243369534,0.00125437339024126
7.14900181133333,1.03974183116112,0.00122446722955361
7.1492207354,1.04180043679834,0.00120038111174825
7.14943965946667,1.04372872381423,0.00117690331808329
7.14965858353333,1.04553482126079,0.00115434688098426
7.1498775076,1.04722332026528,0.00113483301869111
7.15009643166667,1.04879881195493,0.00112048294941558
7.15031535573333,1.0502662242193,0.0011130725623909
7.1505342798,1.05163399458901,0.00111081253109391
7.15075320386667,1.05291264622578,0.0011098057247303
7.15097212793333,1.05411272984009,0.00110612740602778
7.151191052,1.05524478877272,0.00109581706995754
7.15140997606667,1.05631450654743,0.0010755855374196
7.15162890013333,1.05731431411921,0.00104776440186938
7.1518478242,1.05823440435174,0.00101611283534586
7.15206674826667,1.05906497010871,0.000984390009898251
7.15228567233333,1.05979603377612,0.00095591211351187
7.1525045964,1.06041463587496,0.00093076531753078
7.15272352046667,1.06090527890829,0.000907963578801629
7.15294244453333,1.06125238439433,0.000886557244353714
7.1531613686,1.0614403738513,0.000865595195254976
7.15338029266667,1.06145326946166,0.00084370548139967
7.15359921673333,1.06127346665375,0.000818958911078749
7.1538181408,1.06088294667968,0.000789480920170504
7.15403706486667,1.06026369079149,0.000753396944646489
7.15425598893333,1.05939925232078,0.000711146113714145
7.154474913,1.05832569372675,0.000676326713549891
7.15469383706667,1.05714269008272,0.000653624552177101
7.15491276113333,1.05595373488593,0.000645576165337003
7.1551316852,1.0548623216336,0.00065471808849793
7.15535060926667,1.05395511451876,0.000673106451321681
7.15556953333333,1.05321544813428,0.00068759420065323
7.1557884574,1.0525874644264,0.000697269109069643
7.15600738146667,1.05201523051962,0.000701293770880795
7.15622630553333,1.05144320702717,0.000699728487005613
7.1564452296,1.05084864065463,0.000701177118444418
7.15666415366667,1.05026572176228,0.000706358100354576
7.15688307773333,1.04973433227339,0.000713149469046881
7.1571020018,1.04929435411123,0.000719429260840121
7.15732092586667,1.04898103499496,0.000720537305333835
7.15753984993333,1.0487855370589,0.000712910975610326
7.157758774,1.04867462857603,0.000701437958842144
7.15797769806667,1.04861481975724,0.000691237824194779
7.15819662213333,1.0485726688569,0.000687664563490342
7.1584155462,1.04853413606701,0.000698742002605002
7.15863447026667,1.0485342298315,0.000720982271677606
7.15885339433333,1.04861559072233,0.000746916901418926
7.1590723184,1.0488208593115,0.000769077422541509
7.15929124246667,1.04918560971965,0.000774546903189455
7.15951016653333,1.04963451862489,0.000745184584950875
7.1597290906,1.05000417381936,0.000687955066879686
7.15994801466667,1.05012873430668,0.000611627967022299
7.16016693873333,1.04984235960168,0.000525225963218023
7.1603858628,1.04904435020045,0.000463440174732765
7.16060478686667,1.04787920110922,0.000440583175619791
7.16082371093333,1.04654908772503,0.000447475419374177
7.161042635,1.04525618544494,0.000474937359510985
7.16126155906667,1.04419785616149,0.000508366683760197
7.16148048313333,1.04343182964506,0.000516801863523764
7.1616994072,1.04285795179533,0.000505620622109682
7.16191833126667,1.04236758737948,0.000485469628044077
7.16213725533333,1.04185210116469,0.000466995966013295
7.1623561794,1.04121916224753,0.000466008117920413
7.16257510346667,1.0404687274526,0.000485071250808655
