Energy (keV),Best Fit Normalized Absorption,Residuals
7.124920164,0.775684945334921,0.0582939547938223
7.1255769362,0.785246077836101,0.0706784855369862
7.1262337084,0.801404117955715,0.0811868648429867
7.1268904806,0.823985341114761,0.0877377637813298
7.1275472528,0.846898007322507,0.0825745745660976
7.128204025,0.871387666711454,0.0794728901656691
7.1288607972,0.893803251795268,0.0747123307867755
7.1295175694,0.921972213996113,0.0675793710118268
7.1301743416,0.949862510833461,0.0549607607522955
7.1308311138,0.977184757633225,0.0479735147889652
7.131487886,1.00363913532182,0.0341137379018364
7.1321446582,1.02067030520768,0.0158562573752041
7.1328014304,1.03773803006994,0.00887661223271907
7.1334582026,1.05562178434457,0.00041738572365313
7.1341149748,1.069086844381,-0.00834971366399895
7.134771747,1.07866266692214,-0.0222237132415861
7.1354285192,1.08504613166044,-0.0266056870413622
7.1360852914,1.09085911536537,-0.0271593208218284
7.1367420636,1.09460820921232,-0.0191138604559022
7.1373988358,1.09426624498763,-0.0324572146655961
7.138055608,1.09245180016485,-0.0300235428552269
7.1387123802,1.09071867924623,-0.0378813712377086
7.1393691524,1.08780977453504,-0.0301036793684784
7.1400259246,1.08779982402593,-0.0380964181583663
7.1406826968,1.08476116368143,-0.0333561642330862
7.141339469,1.08245895589873,-0.0372243520131024
7.1419962412,1.07629534290754,-0.0378038010371575
7.1426530134,1.06516261859526,-0.0367987309844744
7.1433097856,1.05302292385691,-0.0336750120027978
7.1439665578,1.04077315142974,-0.0231812535060354
7.14462333,1.02921290695623,-0.0170470983924627
7.1452801022,1.01869297984724,-0.01598776941152
7.1459368744,1.00919416307382,-0.0115511317250189
7.1465936466,1.00068296049482,-0.00802051348888932
7.1472504188,0.993051768420355,-0.0058010771611996
7.147907191,0.986119128471849,-0.000820098662997371
7.1485639632,0.979701244015995,0.00134838498974732
7.1492207354,0.973642481209172,-0.000124637910688064
7.1498775076,0.967821134686363,0.000642566397981326
7.1505342798,0.962119860629869,0.00251857297422098
7.151191052,0.956541325981958,0.00388785305152861
7.1518478242,0.951263269732769,0.00535390073438247
7.1525045964,0.946477252270443,0.00772943195369968
7.1531613686,0.942372325822264,0.0098979612918989
7.1538181408,0.939133097058412,0.00860307918679759
7.154474913,0.936941132242172,0.00443634390644132
7.1551316852,0.935499163700987,0.000981483216486723
7.1557884574,0.933473657562567,0.00267455932042671
7.1564452296,0.929396915720233,0.00212862642082901
7.1571020018,0.92247069444821,-0.00246268853481058
7.157758774,0.913676607637131,0.00357163796411109
7.1584155462,0.904288734104408,0.013596544517939
7.1590723184,0.895352921399775,0.0164136047443364
7.1597290906,0.88716508710599,0.0157414423175771
7.1603858628,0.879867349107076,0.0179409321629908
7.161042635,0.873711282020888,0.0253827460281539
7.1616994072,0.869395252152159,0.0306567079856317
7.1623561794,0.867731610614467,0.0323339939346762
7.1630129516,0.869295020985344,0.0325963034899835
7.1636697238,0.873452785446572,0.0311351421447347
7.164326496,0.879189785339787,0.0286769033891269
7.1649832682,0.885579962064468,0.0269176156762062
7.1656400404,0.892263640020861,0.0272395277835062
7.1662968126,0.899102700541996,0.0284667730766454
7.1669535848,0.905917052113829,0.0277326560132822
7.167610357,0.912186601334581,0.0234829041304349
7.1682671292,0.917228059948378,0.0185005205148893
7.1689239014,0.920464506576012,0.0180065864049538
7.1695806736,0.92241684535535,0.0216863431770887
7.1702374458,0.92424870439863,0.0254106232766738
7.170894218,0.927054891749824,0.0245423238669569
7.1715509902,0.930906320202308,0.0223194600236857
7.1722077624,0.935146138172832,0.0208995893290663
7.1728645346,0.939131390458293,0.0190835050680324
7.1735213068,0.942742932569584,0.0203420796601207
7.174178079,0.946312252542047,0.0237915353723189
7.1748348512,0.950180434648239,0.0227838680976455
7.1754916234,0.954562585593628,0.0204682621562269
7.1761483956,0.959542815590629,0.0189993259266524
7.1768051678,0.96519166208277,0.0145109503355225
7.17746194,0.971309549417862,0.0108988989961962
7.1781187122,0.97735728827861,0.0105347172899649
7.1787754844,0.982779248966161,0.00812850657809638
7.1794322566,0.987315255593534,0.00591726404694271
7.1800890288,0.991155226454056,0.00584635996513672
7.180745801,0.994526329038707,0.00328696866448286
7.1814025732,0.997597798871841,0.00112516623580727
7.1820593454,1.00043153899696,0.00281833600914139
7.1827161176,1.00307837849393,0.0037516862168272
7.1833728898,1.00571743000633,0.00247228486663387
7.184029662,1.00881838237103,-0.000285251853231028
7.1846864342,1.01289044771517,-0.00401016206473348
7.1853432064,1.01807421619167,-0.00526362510870859
7.1859999786,1.02348346057011,-0.00248996394416623
7.1866567508,1.0280546160952,-0.00591374818168711
7.187313523,1.03110311801704,-0.0126080950588525
7.1879702952,1.0332514594182,-0.013501300597903
7.1886270674,1.03540369264857,-0.0138883169827242
7.1892838396,1.03828779295806,-0.0149104513388836
7.1899406118,1.04187700547037,-0.0132274144106583
7.190597384,1.04594239782712,-0.012961987462013
7.1912541562,1.05030036019762,-0.0148097397640738
7.1919109284,1.05500919935362,-0.0159238609570389
7.1925677006,1.06020760576195,-0.0189060493478268
7.1932244728,1.06597535868478,-0.0239194839797017
7.193881245,1.07199828621538,-0.0275788878307996
7.1945380172,1.07780078377009,-0.031163024770499
7.1951947894,1.08295751835828,-0.0350940656584362
7.1958515616,1.0874717198266,-0.0375809983545603
7.1965083338,1.09156179568837,-0.0387346443609484
7.197165106,1.09541559468752,-0.0389887127474675
7.1978218782,1.09887263330434,-0.0385274826829143
7.1984786504,1.10155935255813,-0.0402943906638786
7.1991354226,1.10310148650097,-0.0437639398689063
7.1997921948,1.10315813967854,-0.0428384689891281
7.200448967,1.10141317861412,-0.0428596805584442
7.2011057392,1.09757102449636,-0.0459942459075637
7.2017625114,1.09171715389762,-0.0418400260382916
7.2024192836,1.08427912164487,-0.0363876512631789
7.2030760558,1.07569598752509,-0.0360381832493095
7.203732828,1.06638967851631,-0.0318718037181056
7.2043896002,1.05676353269833,-0.0268658818823428
7.2050463724,1.04721513043646,-0.026219418440331
7.2057031446,1.03795009895944,-0.0230524351781278
7.2063599168,1.02892216388193,-0.0176428603236269
7.207016689,1.02006928874929,-0.0135303539436622
7.2076734612,1.01141527835306,-0.00817429114815815
7.2083302334,1.00312052436449,-0.00299154806306356
7.2089870056,0.995356861587902,-0.000574866398078244
7.2096437778,0.988208711429727,0.00297185741574224
7.21030055,0.981591159712988,0.00664088601822743
7.2109573222,0.975399746149785,0.00704816531872388
7.2116140944,0.969487052795252,0.00959566962463987
7.2122708666,0.96360378575251,0.0142828030345378
7.2129276388,0.957485964693347,0.0159354362507351
7.213584411,0.950965087239684,0.0163696543553077
7.2142411832,0.944151516492178,0.0180299017811892
7.2148979554,0.937206258606577,0.0219842535236837
7.2155547276,0.930378066572759,0.027837199126712
7.2162114998,0.924233372924518,0.0320223360398121
7.216868272,0.919410479822019,0.0297740102107009
7.2175250442,0.916307016593627,0.0282468975622908
7.2181818164,0.914237260261807,0.0317717731944469
7.2188385886,0.912210797058164,0.0336141514625627
7.2194953608,0.909456676982082,0.033787587833
7.220152133,0.906435175978473,0.0344047651692024
7.2208089052,0.904035618378978,0.0363851493702427
7.2214656774,0.903034818165866,0.036035306205478
7.2221224496,0.903415068783266,0.0329138565151366
7.2227792218,0.904817718730918,0.0355725304530422
7.223435994,0.906891583144982,0.037419090997623
7.2240927662,0.909363701162111,0.0309903314008695
7.2247495384,0.912002184756076,0.0300136486282933
7.2254063106,0.914610267831094,0.034665483226783
7.2260630828,0.917390016679014,0.0359709567012856
7.226719855,0.920798347250189,0.0340644557066806
7.2273766272,0.925254038478434,0.0302090132247025
7.2280333994,0.930537409181941,0.0262831641184222
7.2286901716,0.935934256881056,0.0262373768979822
7.2293469438,0.940743319859779,0.0269909398360394
7.230003716,0.944793118562448,0.0216336526447256
7.2306604882,0.948408425577383,0.0187683831062038
7.2313172604,0.951925203503005,0.0202442594775893
7.2319740326,0.955448713663966,0.0177323119042831
7.2326308048,0.958823031343779,0.0140654897494165
7.233287577,0.961881572026872,0.0125481282513212
7.2339443492,0.964607113577817,0.0122383221865426
7.2346011214,0.967187043904236,0.0130099413198582
7.2352578936,0.969822364830535,0.013230852463803
7.2359146658,0.972627952308252,0.00939835589329241
7.236571438,0.975575517687764,0.00655689130191361
7.2372282102,0.978623409673836,0.00815083815771978
7.2378849824,0.981752142208201,0.00813419333647225
7.2385417546,0.984987137025085,0.00572493110065164
7.2391985268,0.988359220998447,0.00365626956284348
7.239855299,0.991890521768052,0.00451998738697157
7.2405120712,0.995581559859688,0.00600961849023918
7.2411688434,0.999429505097581,0.00415721748150544
7.2418256156,1.00333639373724,-0.00096374133452759
7.2424823878,1.00691282710518,-0.00433341919292229
7.24313916,1.00971379034957,-0.0018323881721054
7.2437959322,1.01152939020893,-0.00111810189890948
7.2444527044,1.01304349403508,-0.00382081891870967
7.2451094766,1.01515230274772,-0.00519290047969712
7.2457662488,1.01852393785608,-0.0051157597136009
7.246423021,1.02274824583956,-0.00579343916057029
7.2470797932,1.02709673438885,-0.00999213353600603
7.2477365654,1.03092650286786,-0.0145677588903903
7.2483933376,1.03409972693244,-0.0152143521144485
7.2490501098,1.03666310632165,-0.0103363122308486
7.249706882,1.03862566602664,-0.0112668491040353
7.2503636542,1.03971524202381,-0.0187286941486433
7.2510204264,1.03953335206259,-0.0167744729477124
7.2516771986,1.03774467895121,-0.0121084560035951
7.2523339708,1.03461450420223,-0.0119946680824492
7.252990743,1.03073780384537,-0.00986840604271033
7.2536475152,1.02668941837977,-0.00806968603783975
7.2543042874,1.02275761963494,-0.00867513957841859
7.2549610596,1.0190394347639,-0.00552258922181692
7.2556178318,1.01567537321713,-0.00224586973972318
7.256274604,1.01265249698518,-0.00279442709267719
7.2569313762,1.0092373615752,0.000937233861853182
7.2575881484,1.00664578105529,0.00498551572470074
7.2582449206,1.00066372438549,0.00768194649278597
7.2589016928,0.999392996257136,0.00664575782538479
7.259558465,1.00031309309238,0.00565773916060741
7.2602152372,1.00011209263664,0.0122892274722848
7.2608720094,1.00015619231316,0.00421337651412101
7.2615287816,1.00243925294215,-0.00013379721993112
7.2621855538,1.00319253854247,0.00901402595173417
7.262842326,1.00346715376734,0.0275738770820224
7.2634990982,1.00201040318593,0.043232133495916
7.2641558704,1.0035654819966,0.0348776855838508
7.2648126426,1.00930090755289,0.00563266279883634
7.2654694148,1.0141021269757,-0.00339299733474263
7.266126187,1.01756216540373,-0.00460277307080625
7.2667829592,1.02032747111492,0.00770551971968225
7.2674397314,1.02296985707297,-0.00847463050470898
7.2680965036,1.02603282172798,-0.00462679447501513
7.2687532758,1.02953417304355,0.00325274054469427
7.269410048,1.03302755495564,-0.0163415018368498
7.2700668202,1.03605066197633,-0.0131374248646596
7.2707235924,1.0381893175941,-0.0125158685558058
7.2713803646,1.03946123225552,-0.0146600903831058
7.2720371368,1.04011211980206,-0.0161458910398262
7.272693909,1.0403897529725,-0.0160165326294446
7.2733506812,1.04051180228608,-0.0149572933921815
7.2740074534,1.04054912905852,-0.013538414313119
7.2746642256,1.04052790613402,-0.0122854479058141
7.2753209978,1.04047425844878,-0.0116695871948245
7.27597777,1.04038852895957,-0.0117040185035056
7.2766345422,1.04020030104651,-0.0121246871251508
7.2772913144,1.03982712607861,-0.0126542255083566
7.2779480866,1.03918702502356,-0.0130157357003424
7.2786048588,1.03822895232475,-0.0129945193351231
7.279261631,1.03695146594533,-0.0125913374604232
7.2799184032,1.03535759049168,-0.0118662026217491
7.2805751754,1.03345314295565,-0.0108819542092213
7.2812319476,1.03130417645079,-0.0097616665918252
7.2818887198,1.02903484420039,-0.00865841588321792
7.282545492,1.02677166443622,-0.00762662328875896
7.2832022642,1.02464204697292,-0.00669890747520174
7.2838590364,1.02278238289994,-0.005916868384094
7.2845158086,1.02133426197721,-0.00532745551133318
7.2851725808,1.02043933738887,-0.00503031222358774
7.285829353,1.02017844502184,-0.00519394783367932
7.2864861252,1.02030386755979,-0.00567793730398414
7.2871428974,1.0204574415601,-0.00623140947061418
7.2877996696,1.02028099489906,-0.0066025232617517
7.2884564418,1.01953356317823,-0.00657858875409034
7.289113214,1.01832904853582,-0.00616734119416829
7.2897699862,1.01684825646203,-0.00543012512937313
7.2904267584,1.01527136142123,-0.00442765408125889
7.2910835306,1.01372406345266,-0.0031705125281758
7.2917403028,1.01223636804678,-0.00172137589663879
7.292397075,1.01082857601427,-0.000313786818064488
7.2930538472,1.00951719745173,0.000811517495969749
7.2937106194,1.0082228567537,0.00150968553591935
7.2943673916,1.00676519521083,0.00174829414970223
7.2950241638,1.00495904306176,0.00170783303549116
7.295680936,1.00263262001295,0.00173682096458583
7.2963377082,0.999766084118055,0.0020379154430622
7.2969944804,0.996435882861967,0.00271748454571996
7.2976512526,0.992719992361036,0.00387179124511239
7.2983080248,0.988724436074613,0.00547463133843762
7.298964797,0.984723353280908,0.00727318640203678
7.2996215692,0.98105323921337,0.00895141016497958
7.3002783414,0.978050663182381,0.0101931822793956
7.3009351136,0.975894025301873,0.0108342571355349
7.3015918858,0.974232522503916,0.0111946855836759
7.302248658,0.972604802408252,0.0116855548463268
7.3029054302,0.970552486407048,0.012714898756732
7.3035622024,0.967966196125019,0.0143417509155819
7.3042189746,0.965408617296881,0.0159670488050877
7.3048757468,0.963518855570571,0.0169821716012944
7.305532519,0.962918480946484,0.0168160167789054
7.3061892912,0.963702429822259,0.0154241189961384
7.3068460634,0.965359746197311,0.0133678968585246
7.3075028356,0.967345988929652,0.0112114991889718
7.3081596078,0.969140284701398,0.00939554059804115
7.30881638,0.970524614935481,0.00803750489263333
7.3094731522,0.971491000000236,0.00704483693424274
7.3101299244,0.972035682054009,0.00632108311277491
7.3107866966,0.972165780276193,0.00582856703225698
7.3114434688,0.97196083295943,0.00561315002437457
7.312100241,0.971529961352188,0.00571229780226767
7.3127570132,0.97098237453869,0.00616338824331986
7.3134137854,0.970422312562148,0.00700665596799888
7.3140705576,0.969935632718452,0.00816895362898329
7.3147273298,0.969603942308343,0.00937420446573478
7.315384102,0.96950852817371,0.0103284816965972
7.3160408742,0.969676853241751,0.0107916824546038
7.3166976464,0.970022577987683,0.010644593485686
7.3173544186,0.970444894002704,0.00998356798893096
7.3180111908,0.970845348375713,0.00912745986081676
7.318667963,0.971210661736482,0.0083218069262444
7.3193247352,0.971634633708271,0.00770506801662851
7.3199815074,0.972217872571302,0.00739606674246418
7.3206382796,0.973055930795468,0.0073160706790808
7.3212950518,0.97417042482922,0.00729865845570243
7.321951824,0.975526919045531,0.00722896307741649
7.3226085962,0.977089584998429,0.00699351036825502
7.3232653684,0.978838847060458,0.00647892206537293
7.3239221406,0.98087563015964,0.00561115488445063
7.3245789128,0.98335501779742,0.00435238350285283
7.325235685,0.986432352168414,0.00266554883513437
7.3258924572,0.990160061302652,0.000616505960432279
7.3265492294,0.99416918492901,-0.00134033085683827
7.3272060016,0.997982925551092,-0.00285316895616972
7.3278627738,1.0011255296549,-0.00365432319641346
7.328519546,1.00338933960524,-0.00374440728334224
7.3291763182,1.00518963488067,-0.00374697203648933
7.3298330904,1.00702996162504,-0.00431295778843621
7.3304898626,1.00940637795322,-0.00582267403404924
7.3311466348,1.01248371077416,-0.00825411539277243
7.331803407,1.01597173103022,-0.011130219381571
7.3324601792,1.01954717092975,-0.0139409341960834
7.3331169514,1.02289407049192,-0.0162433655668943
7.3337737236,1.02581894563639,-0.017893171698697
7.3344304958,1.02822979577226,-0.0188797120561248
7.335087268,1.03003768305618,-0.0191954088513731
7.3357440402,1.03117472574248,-0.0188537893304568
7.3364008124,1.0317472340821,-0.0180496566001918
7.3370575846,1.03194750253496,-0.0170782302919981
7.3377143568,1.03196843269511,-0.0162370935192409
7.338371129,1.03196710587488,-0.0157880091135441
7.3390279012,1.03193831515804,-0.0158282572459243
7.3396846734,1.03183091588632,-0.0163009900500071
7.3403414456,1.03159386306375,-0.0169940276050584
7.3409982178,1.03122056683749,-0.0177276118841949
7.34165499,1.03081815994517,-0.0184357074510098
7.3423117622,1.03051170131672,-0.0190745533376362
7.3429685344,1.03042368462583,-0.0197021365205678
7.3436253066,1.03053478786417,-0.0203413894872753
7.3442820788,1.03061256337283,-0.0208069570319378
7.344938851,1.03040699016687,-0.0208959106227184
7.3455956232,1.02968030628321,-0.0204166739071165
7.3462523954,1.02843183299292,-0.0194022206370916
7.3469091676,1.0268754376629,-0.0180909264383968
7.3475659398,1.02523272515166,-0.0167286965541844
7.348222712,1.02371398368423,-0.0155501195941121
7.3488794842,1.02242467235054,-0.0146830352906837
7.3495362564,1.02141346714558,-0.0141817680584215
7.3501930286,1.02072848420689,-0.0140914572289554
7.3508498008,1.02039185330253,-0.0144311841852891
7.351506573,1.020295307472,-0.0150896335818822
7.3521633452,1.02028976660444,-0.0159065381072394
7.3528201174,1.02022621539455,-0.0166747227942794
7.3534768896,1.02002234597043,-0.0172369052270995
7.3541336618,1.01978391223475,-0.0176238434251146
7.354790434,1.01964957064748,-0.0178991979752088
7.3554472062,1.01975644757652,-0.0181450406356414
7.3561039784,1.02013336638242,-0.0184130010467081
7.3567607506,1.0206310375568,-0.0185955964715474
7.3574175228,1.02108358698227,-0.0185687595642616
7.358074295,1.02133198168685,-0.0182152697659026
7.3587310672,1.02137131032527,-0.0175752124540347
7.3593878394,1.02134901267483,-0.0168495147188368
7.3600446116,1.02141901554262,-0.0162469904608891
7.3607013838,1.02172159162925,-0.0159627994742908
7.361358156,1.02225487890971,-0.0160495098667055
7.3620149282,1.02293262576651,-0.0164280941596726
7.3626717004,1.02366746883579,-0.0169307882298428
7.3633284726,1.02438560718694,-0.0173938667490472
7.3639852448,1.02508864613458,-0.0177290106343628
7.364642017,1.02580424603477,-0.0178764930758319
7.3652987892,1.02656007278432,-0.017877741651658
7.3659555614,1.02734263541866,-0.0178658961668201
7.3666123336,1.02801033882601,-0.0178550218957911
7.3672691058,1.02839673517156,-0.0178343313900222
7.367925878,1.02833663398534,-0.0177883765742481
7.3685826502,1.02778261072664,-0.0176981016930866
7.3692394224,1.02689947091169,-0.0176429721176956
7.3698961946,1.02587425012471,-0.0177203002765911
7.3705529668,1.02488903432894,-0.0180224489773191
7.371209739,1.0239947547124,-0.0185107050105777
7.3718665112,1.02310078072226,-0.0190057515560031
7.3725232834,1.02210944698663,-0.0193218759523976
7.3731800556,1.02093228131205,-0.0192825703428741
7.3738368278,1.01958874770708,-0.0188192630725206
7.3744936,1.01816845574305,-0.0179490510316782
