Energy (keV),Normalized Absorption
7.08956292,0.00260457326949865
7.090563326,0.0030903568589251
7.091563732,0.00349755808774038
7.092564137,0.00418498797336519
7.093564543,0.00400482170043974
7.094564949,0.00495582177201437
7.095215152,0.0054100743693224
7.095515152,0.00646904640340534
7.095815152,0.00616003358566774
7.096115152,0.00571173789616888
7.096415152,0.00614533263151161
7.096715152,0.00615074806558308
7.097015152,0.00699191474541149
7.097315152,0.00726869861318758
7.097615152,0.00748921692506233
7.097915152,0.00747687280827026
7.098215152,0.00722430600615183
7.098515152,0.00765047462369845
7.098815152,0.00716014966222707
7.099115152,0.0075306634070543
7.099415152,0.00766870385693135
7.099715152,0.00876350603438945
7.100015152,0.00905895358130312
7.100315152,0.0101207375127914
7.100615152,0.0101244716023297
7.100915152,0.00987676605086095
7.101215152,0.0111876442692379
7.101515152,0.0107549875259885
7.101815152,0.0107640643395486
7.102115152,0.0113526838107427
7.102415152,0.0114288562211092
7.102715152,0.0127646138136601
7.103015152,0.0131130382360774
7.103315152,0.0139476331064379
7.103615152,0.0142196286446468
7.103915152,0.014290064557191
7.104215152,0.0148959425443088
7.104515152,0.0160409636167622
7.104815152,0.0167867902858585
7.105115152,0.0169660158423903
7.105415152,0.0177305764572159
7.105715152,0.0190285720575248
7.106015152,0.0198145693449426
7.106315152,0.0197727030011824
7.106615152,0.021128886872257
7.106915152,0.0213196837545231
7.107215152,0.0234455901388637
7.107515152,0.0239040982810787
7.107815152,0.0277388248092313
7.108115152,0.0287313145544001
7.108415152,0.029684609728249
7.108715152,0.0329494003658509
7.109015152,0.0384935410218892
7.109315152,0.0420381211953412
7.109615152,0.0499363259853263
7.109915152,0.0606117110140344
7.110215152,0.0741409953949297
7.110515152,0.0898311659809238
7.110815152,0.108949220519243
7.111115152,0.125494322153713
7.111415152,0.135784271275674
7.111715152,0.139813262872947
7.112015152,0.149600615399998
7.112315152,0.146947111319263
7.112615152,0.146428531478042
7.112915152,0.150663859076175
7.113215152,0.152481269567202
7.113515152,0.146306074456195
7.113815152,0.145458769723095
7.114115152,0.147517831583138
7.114415152,0.155411712277024
7.114715152,0.172808182419066
7.115015152,0.19234657766368
7.115315152,0.221137885032409
7.115615152,0.27598445470234
7.115915152,0.333557634819185
7.116215152,0.406228027977469
7.116515152,0.484198980957959
7.116815152,0.538861057601967
7.117115152,0.584926721540945
7.117415152,0.626008116754613
7.117715152,0.662164706857692
7.118015152,0.698281468053036
7.118315152,0.734332649959858
7.118615152,0.754496070584796
7.118915152,0.771448224925998
7.119215152,0.777980210871864
7.119515152,0.778910923651689
7.119815152,0.767574003472585
7.120115152,0.765958761901121
7.120415152,0.753794155120558
7.120715152,0.743185621126643
7.121015152,0.746995636614941
7.121315152,0.761222641964176
7.121615152,0.763703271373832
7.121915152,0.773781759090386
7.122215152,0.778948143288977
7.122515152,0.78361757626204
7.122815152,0.794189465490886
7.123115152,0.797514811537616
7.123415152,0.800585030781798
7.123715152,0.806551306672259
7.124015152,0.809526125717863
7.124315152,0.818569587462575
7.124615152,0.814536720829207
7.124915152,0.825350344887299
7.125215152,0.833779489085664
7.125515152,0.843647066891157
7.125815152,0.85540223538826
7.126115152,0.858688219243221
7.126415152,0.879450930061426
7.126715152,0.885060962486736
7.127015152,0.902802115380554
7.127315152,0.914804203763658
7.127615152,0.91792806085729
7.127915152,0.932258320968623
7.128215152,0.937196200476651
7.128515152,0.951475468834746
7.128815152,0.973087568442052
7.129115152,0.969486777501867
7.129415152,0.971794916557929
7.129715152,0.989291485321698
7.130015152,0.990146247396066
7.130315152,1.00982472850824
7.130615152,0.99881401070663
7.130915152,1.01209009830929
7.131215152,1.02722602007511
7.131515152,1.02585223345734
7.131815152,1.03849132564228
7.132115152,1.03536066372651
7.132415152,1.03464947859726
7.132715152,1.0550264895861
7.133015152,1.04748399903896
7.133315152,1.05196509573731
7.133615152,1.06042926145385
7.133915152,1.05013040431878
7.134215152,1.05333937216964
7.134515152,1.06269218278689
7.134815152,1.05838246019616
7.135115152,1.05696130228154
7.135415152,1.06322047051934
7.135715152,1.05864422138986
7.136015152,1.06045030360274
7.136315152,1.06533706167989
7.136615152,1.05851035017614
7.136915152,1.07155257440068
7.137215152,1.07246884415855
7.137515152,1.05480918053816
7.137815152,1.066464834515
7.138115152,1.05954386967988
7.138415152,1.06337986355779
7.138715152,1.06070569344508
7.139015152,1.0528440456359
7.139315152,1.04993423225545
7.139615152,1.0578632115287
7.139915152,1.0516073880016
7.140565152,1.05162827994994
7.141565152,1.04601754100336
7.142565152,1.03493147078763
7.143565152,1.01971465111783
7.144565152,1.01626919065536
7.145565152,1.00291408778805
7.146565152,0.995534047000825
7.147565152,0.987187948444154
7.148565152,0.983732794443732
7.149565152,0.973097080778355
7.150565152,0.96627827304679
7.151565152,0.959979953862857
7.152565152,0.954886147332938
7.153565152,0.951784990401906
7.154565152,0.943485868842466
7.155565152,0.936093247307813
7.156565152,0.933998488626089
7.157565152,0.91815506404643
7.158565152,0.918301365265173
7.159565152,0.909223084049793
7.160565152,0.898172223334287
7.161565152,0.899740272701818
7.162565152,0.899964721452342
7.163565152,0.902877264254794
7.164565152,0.90750158890361
7.165565152,0.915153951675017
7.166565152,0.927169577045127
7.167565152,0.935163169549016
7.168565152,0.935721018113176
7.169565152,0.941094145400146
7.170565152,0.949799299035637
7.171565152,0.952254148910042
7.172565152,0.956244681523105
7.173565152,0.960571752249381
7.174565152,0.970755562689876
7.175565152,0.973997387428931
7.176565152,0.978945653829533
7.177565152,0.980917635053985
7.178565152,0.988900747367349
7.179565152,0.992379919470896
7.180565152,0.997601822756925
7.181565152,0.998160902719762
7.182565152,1.00465597652888
7.183565152,1.00805837937792
7.184565152,1.00856685378807
7.185565152,1.01195532707022
7.186565152,1.02281576422198
7.187565152,1.01862705503527
7.188565152,1.02080556667586
7.189565152,1.02325724528208
7.190565152,1.03119783535754
7.191565152,1.03552717752367
7.192565152,1.04064397515521
7.193565152,1.04213903443569
7.194565152,1.04590590229802
7.195565152,1.04801471396614
7.196565152,1.05165068654767
7.197565152,1.05702315735688
7.198565152,1.06153259583826
7.199565152,1.05924418434339
7.200565152,1.05992087756178
7.201565152,1.05047526108327
7.202565152,1.04911909769708
7.203565152,1.03759307965016
7.204565152,1.03122563923391
7.205565152,1.01838723637279
7.206565152,1.01189569321181
7.207565152,1.00501719371913
7.208565152,1.0005799542761
7.209565152,0.99285344458426
7.210567652,0.988478926507447
7.211572652,0.980208568242898
7.212577652,0.977872250213575
7.213582652,0.970148727602293
7.214587652,0.961910097625399
7.215592652,0.958426874558736
7.216597652,0.955629546995105
7.217602652,0.945197187657241
7.218607652,0.946271243087009
7.219612652,0.944061560297215
7.220617652,0.940545571518605
7.221622652,0.939704315704619
7.222627652,0.936654019839148
7.223632652,0.944364139461656
7.224637652,0.939668057811934
7.225642652,0.948624217752916
7.226647652,0.95419300525428
7.227652652,0.955441580753545
7.228657652,0.958814357200509
7.229662652,0.967771635417784
7.230667652,0.965868296210777
7.231672652,0.972445303595797
7.232677652,0.972784204998678
7.233682652,0.974731737668949
7.234687652,0.978969732247074
7.235692652,0.983171834556696
7.236697652,0.981517573217671
7.237702652,0.987936365624682
7.238707652,0.990598767248147
7.239712652,0.993036866650908
7.240717652,1.00098010055025
7.241722652,1.00341010339366
7.242727652,1.00231233316786
7.243732652,1.00981160465563
7.244737652,1.00924474358661
7.245742652,1.01140751459622
7.246747652,1.01701758227646
7.247752652,1.01652690603666
7.248757652,1.01943585143038
7.249762652,1.02857527023728
7.250767652,1.02054454236844
7.251772652,1.02553888160661
7.252777652,1.02197512936865
7.253782652,1.01958189875034
7.254787652,1.01337459768676
7.255792652,1.01383710972765
7.256797652,1.00925722125859
7.257802652,1.01173734988692
7.258807652,1.00698319213497
7.259812652,1.00597615819423
7.260466667,1.01106134112255
7.260769697,1.01763345613518
7.261072728,1.01015654059797
7.261375758,0.99566360577403
7.261678788,1.000518817527
7.261981819,1.00370791554164
7.262284849,1.01057163082635
7.262587879,1.01161876012672
7.26289091,1.01293245070179
7.26319394,1.03385687152957
7.26349697,1.03876604835582
7.2638,1.04523692945183
7.264103031,1.04065707123127
7.264406061,1.03996681865111
7.264709091,1.02345950341494
7.265012122,1.00951429080548
7.265315152,1.02478354926091
7.265618182,1.00652536246244
7.265921213,1.01775127047848
7.266224243,1.01132003898647
7.266527273,1.01506522250684
7.266830304,1.02047432855845
7.267133334,1.02719257685475
7.267436364,1.00757539327705
7.267739394,1.01436230946693
7.268042425,1.02196247460921
7.268345455,1.02299892441208
7.268648485,1.01491364807822
7.268951516,1.02852842307502
7.269254546,1.03357909615296
7.269557576,1.01985971271804
7.269860607,1.01697165454639
7.270163637,1.02068188023903
7.271914643,1.02435124656182
7.275113625,1.02843602527018
7.278312607,1.02607947648894
7.281511589,1.02158169737337
7.284710571,1.01612945614655
7.287909553,1.01386061526909
7.291108535,1.0106360197952
7.294307517,1.00927377719407
7.297506499,0.998321682518096
7.300705481,0.987938718627671
7.303904463,0.982251514421479
7.307103445,0.978747517214407
7.310302427,0.978409042245386
7.313501409,0.977286368451783
7.316700391,0.980640623672744
7.319899373,0.979386912179395
7.323098355,0.984447023858457
7.326297337,0.991070283884066
7.329496319,1.00148226945325
7.332695301,1.00551466188856
7.335894283,1.01198249465329
7.339093265,1.01620020111765
7.342292247,1.01187156491245
7.345491229,1.00941392564209
7.348690211,1.00806650135178
7.351889193,1.00510899822909
7.355088175,1.00175261616441
7.358287157,1.00302837287972
7.361486139,1.00610287057419
7.364685121,1.00767447025143
7.367884103,1.01061570106479
7.371083085,1.00639480161028
7.374282067,1.00062139250084
7.377481049,0.999771146596818
7.380680031,0.9972499974076
7.383879013,0.992720284818056
7.387077995,0.99376935639575
7.390276977,0.995461376580727
7.393475959,0.993121547179839
7.396674941,0.991370094617772
7.399873923,0.985891192587289
7.403072905,0.983621499144206
7.406271887,0.979441149581828
7.409470869,0.97886860874593
7.412669851,0.980402134575519
7.415868833,0.981902818614598
