Energy (keV),Normalized Absorption
7.095809091,0.000495231016811582
7.096109091,0.000706000076754239
7.096409091,0.00128474227681852
7.096709091,0.00143030899297223
7.097009091,0.00111080743720816
7.097309091,0.000547186726856068
7.097609091,0.000995141109321104
7.097909091,0.00100076297140528
7.098209091,0.00266043272779306
7.098509091,0.00292511315731123
7.098809091,0.00272476396680318
7.099109091,0.00277949410597167
7.099409091,0.00272658552597457
7.099709091,0.00182449228446843
7.100009091,0.00213671951430092
7.100309091,0.00278709057413886
7.100609091,0.00341593176848935
7.100909091,0.00242138888645896
7.101209091,0.0030419389767436
7.101509091,0.00180321287617346
7.101809091,0.00296580020922103
7.102109091,0.00436838926067593
7.102409091,0.00518212981345875
7.102709091,0.00441930879006887
7.103009091,0.00386878562221664
7.103309091,0.00434623048930632
7.103609091,0.00430319748715495
7.103909091,0.0040999586847238
7.104209091,0.00541814473051543
7.104509091,0.00615612105928323
7.104809091,0.00619373190802448
7.105109091,0.00494057819123721
7.105409091,0.00560377274962848
7.105709091,0.00664048002738386
7.106009091,0.00644187298877264
7.106309091,0.00670635636063833
7.106609091,0.00880274995270435
7.106909091,0.00811629061400699
7.107209091,0.00856017830442521
7.107509091,0.0088154993585335
7.107809091,0.00999560857117047
7.108109091,0.00972221021121174
7.108409091,0.0120348074642742
7.108709091,0.0127268173948961
7.109009091,0.0134656453763015
7.109309091,0.0161108112706164
7.109609091,0.0161374149063416
7.109909091,0.017143780423854
7.110209091,0.0208817548550378
7.110509091,0.0259134478814715
7.110809091,0.028611606651447
7.111109091,0.0372411623608652
7.111409091,0.0431994715254575
7.111709091,0.0485575767135019
7.112009091,0.0532164085591363
7.112309091,0.0629946909588969
7.112609091,0.0672593825390874
7.112909091,0.0659092820978718
7.113209091,0.067429543403746
7.113509091,0.063119599564759
7.113809091,0.0599178729669895
7.114109091,0.0550124425264494
7.114409091,0.0554555531289396
7.114709091,0.0511837618166979
7.115009091,0.0584931165331176
7.115309091,0.0571123899474958
7.115609091,0.0684331121586192
7.115909091,0.0728121145255162
7.116209091,0.0804509800937173
7.116509091,0.0911031560364426
7.116809091,0.105788135979479
7.117109091,0.110447934200523
7.117409091,0.113620059787333
7.117709091,0.119390138299974
7.118009091,0.134267163587529
7.118309091,0.149342914923803
7.118609091,0.166004855420822
7.118909091,0.176156724832672
7.119209091,0.195453641234318
7.119509091,0.213246227535638
7.119809091,0.230731107737853
7.120109091,0.255058921124657
7.120409091,0.274381766920331
7.120709091,0.306872225566069
7.121009091,0.324116860704141
7.121309091,0.366261349971014
7.121609091,0.400629400886551
7.121909091,0.434005013413977
7.122209091,0.474245196618276
7.122509091,0.509226258223169
7.122809091,0.534810522643401
7.123109091,0.571146592649605
7.123409091,0.607367823803375
7.123709091,0.643641450586009
7.124009091,0.669909385692861
7.124309091,0.700896138589688
7.124609091,0.749526579889383
7.124909091,0.792108598136996
7.125209091,0.823483945214296
7.125509091,0.849245073860843
7.125809091,0.88789613682146
7.126109091,0.938969768958674
7.126409091,0.980112264475255
7.126709091,1.00662280722789
7.127009091,1.05181166671786
7.127309091,1.10002759343129
7.127609091,1.09743795729374
7.127909091,1.13995268383131
7.128209091,1.1787713727249
7.128509091,1.19636126085482
7.128809091,1.222969191973
7.129109091,1.22828727215415
7.129409091,1.25992858980571
7.129709091,1.27113200844219
7.130009091,1.26580095612425
7.130309091,1.27512939131601
7.130609091,1.29883622437845
7.130909091,1.28043309909865
7.131209091,1.28573465431155
7.131509091,1.28002236967701
7.131809091,1.28487199699277
7.132109091,1.2687470018915
7.132409091,1.25564197922053
7.132709091,1.24437437232967
7.133009091,1.25280819992678
7.133309091,1.24901082371986
7.133609091,1.23101950687011
7.133909091,1.2279300802575
7.134209091,1.21374701731292
7.134509091,1.20749440166517
7.134809091,1.19355315858994
7.135109091,1.18159046563651
7.135409091,1.17077110857417
7.135709091,1.17558348351338
7.136009091,1.16924426580976
7.136309091,1.16184109172226
7.136609091,1.1514209420865
7.136909091,1.14521024563699
7.137209091,1.13447128248631
7.137509091,1.12987178539005
7.137809091,1.12762940557258
7.138109091,1.12896724203462
7.138409091,1.10549252400598
7.138709091,1.11365214899541
7.139009091,1.09776112598864
7.139309091,1.08673165853535
7.139959091,1.07325880215454
7.140959091,1.0492798654283
7.141959091,1.02540605072642
7.142959091,1.00701310150104
7.143959091,1.00434033156467
7.144959091,0.99219966992176
7.145959091,0.97735225534082
7.146959091,0.95883513054105
7.147959091,0.93554070303666
7.148959091,0.923482329103607
7.149959091,0.897756546462507
7.150959091,0.88051007636571
7.151959091,0.866386063487043
7.152959091,0.846319901053364
7.153959091,0.841094839755546
7.154959091,0.828856612439433
7.155959091,0.825828678896099
7.156959091,0.818150325022356
7.157959091,0.813380650691822
7.158959091,0.810229984482162
7.159959091,0.814310120511839
7.160959091,0.808743206193329
7.161959091,0.828117071944482
7.162959091,0.832656838999527
7.163959091,0.846807810386814
7.164959091,0.85061909998042
7.165959091,0.866400809298909
7.166959091,0.879835113989484
7.167959091,0.897426612723145
7.168959091,0.906690955169453
7.169959091,0.922337899116956
7.170959091,0.928493563673608
7.171959091,0.941237317939723
7.172959091,0.960207249914068
7.173959091,0.97998957897217
7.174959091,0.983017748313303
7.175959091,0.997934161949996
7.176959091,1.00072927136925
7.177959091,1.00357115912657
7.178959091,1.00967310376845
7.179959091,1.01604710889562
7.180959091,1.00864603168446
7.181959091,1.01259220567111
7.182959091,1.00450482465506
7.183959091,1.01582930753474
7.184959091,1.01805715188501
7.185959091,1.02653111992585
7.186959091,1.0228183750677
7.187959091,1.02056440749498
7.188959091,1.02332389567811
7.189959091,1.01912068030815
7.190959091,1.02442854457807
7.191959091,1.02040378800321
7.192959091,1.01481508676208
7.193959091,1.02414999381137
7.194959091,1.01085499755236
7.195959091,1.0153887879923
7.196959091,1.00990715832422
7.197959091,1.01597103650945
7.198959091,1.02445364438655
7.199959091,1.00962278317548
7.200959091,1.01944878783906
7.201959091,1.00118414975453
7.202959091,1.00234322474376
7.203959091,1.00446919312193
7.204959091,0.996442500795315
7.205959091,0.996089381045993
7.206959091,0.993408490769276
7.207959091,0.986108969951479
7.208959091,0.98916103200607
7.209961591,0.984162776226949
7.210966591,0.996017180099211
7.211971591,0.987331871978479
7.212976591,0.988059141549607
7.213981591,0.972450274398084
7.214986591,0.975066914474849
7.215991591,0.97486877127283
7.216996591,0.976523806775645
7.218001591,0.976056979001936
7.219006591,0.977688102380497
7.220011591,0.969651773017151
7.221016591,0.965900480664028
7.222021591,0.975217905888815
7.223026591,0.970599400265783
7.224031591,0.975209030663403
7.225036591,0.977955627649699
7.226041591,0.983049227601982
7.227046591,0.975015822115174
7.228051591,0.986508591286791
7.229056591,0.977211367681178
7.230061591,0.984731038900631
7.231066591,0.98047558395145
7.232071591,0.988901369636001
7.233076591,0.992211591542865
7.234081591,0.979198523876923
7.235086591,0.987987123192944
7.236091591,0.984725381334102
7.237096591,0.985137404190227
7.238101591,0.988104639598775
7.239106591,0.984207843438145
7.240111591,0.98490714163288
7.241116591,0.99652367032837
7.242121591,0.989153564224905
7.243126591,1.00306333551992
7.244131591,1.00496212836216
7.245136591,0.999368752398254
7.246141591,0.996305458592139
7.247146591,0.998706026541381
7.248151591,1.0060699476535
7.249156591,1.0042775740157
7.250161591,1.00408187658005
7.251166591,1.01576378263603
7.252171591,1.02113703656537
7.253176591,1.01293635179866
7.254181591,1.01492093056314
7.255186591,1.0145056974895
7.256191591,1.01001617017972
7.257196591,1.01801531345775
7.258201591,1.0232110641268
7.259206591,1.01422724368804
7.259860606,1.02113269929108
7.260163636,1.00740380097436
7.260466667,1.02624639354695
7.260769697,1.02422608980505
7.261072727,1.01913304552131
7.261375758,1.02658944261954
7.261678788,1.01004242161033
7.261981818,1.02104403850262
7.262284849,1.02801521867801
7.262587879,1.01555435541284
7.262890909,1.03575598926055
7.263193939,1.03608294167143
7.26349697,1.04207975803134
7.2638,1.0476217494199
7.26410303,1.04765749288274
7.264406061,1.04693088971958
7.264709091,1.030369096603
7.265012121,1.03122576960076
7.265315152,1.02519000956741
7.265618182,1.03027089968713
7.265921212,1.02422328896022
7.266224243,1.03227618285483
7.266527273,1.03921594672616
7.266830303,1.02784549115612
7.267133333,1.03563787344132
7.267436364,1.03568797341532
7.267739394,1.02603746995776
7.268042424,1.03174474195103
7.268345455,1.01678329643227
7.268648485,1.0311172192808
7.268951515,1.01601184552787
7.269254546,1.02866458484548
7.269557576,1.02656492584249
7.271308582,1.0340722875522
7.274507564,1.03274817382362
7.277706546,1.03451870607537
7.280905528,1.02816963709031
7.28410451,1.0249162511598
7.287303492,1.02484011554777
7.290502474,1.02273161301657
7.293701456,1.01932676510678
7.296900438,1.01437461197487
7.30009942,1.0122320695756
7.303298402,1.0044334057684
7.306497384,1.00440991344796
7.309696366,1.00880480191203
7.312895348,1.00969587357172
7.31609433,1.0022378146608
7.319293312,1.00509672991429
7.322492294,1.00991125412425
7.325691276,1.00911585064871
7.328890258,1.00665435175519
7.33208924,1.00608050319461
7.335288222,1.00501319710903
7.338487204,1.0069335830443
7.341686186,1.00304709457692
7.344885168,1.00311284753505
7.34808415,1.00227534920907
7.351283132,1.00197156157954
7.354482114,1.00099253145612
7.357681096,1.00005121386415
7.360880078,0.994279928518584
7.36407906,0.998710892229051
7.367278042,1.00046381707529
7.370477024,0.997322493833317
7.373676006,0.994889155023409
7.376874988,0.991442083081079
7.38007397,0.987758182625981
7.383272952,0.989806242489665
7.386471934,0.981166023639185
7.389670916,0.988798372803765
7.392869898,0.983012507144038
7.39606888,0.980626312126769
7.399267862,0.975763924158072
7.402466844,0.97103753655948
7.405665826,0.972196421042967
7.408864808,0.967521634191661
7.41206379,0.966366096516902
7.415262772,0.962315107356408
